sent_text,lemmas_and_tags,link,author,name
"— Ты о том, как в очередной раз скинул на меня расписание патрулирования? — ну вот, она снова вернулась в обычное состояние надоедливой занозы.","[['—', 'None'], ['ты', 'NPRO'], ['о', 'PREP'], ['тот', 'ADJ'], [',', 'None'], ['как', 'CONJ'], ['в', 'PREP'], ['очередной', 'ADJ'], ['раз', 'ADVB'], ['скинуть', 'VERB'], ['на', 'PREP'], ['я', 'NPRO'], ['расписание', 'NOUN'], ['патрулирование', 'NOUN'], ['?', 'None'], ['—', 'None'], ['ну', 'PRCL'], ['вот', 'PRCL'], [',', 'None'], ['она', 'NPRO'], ['снова', 'ADVB'], ['вернуться', 'VERB'], ['в', 'PREP'], ['обычный', 'ADJ'], ['состояние', 'NOUN'], ['надоедливый', 'ADJ'], ['заноза', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/4832476,Kolumnist,К чему приводят разговоры в комнате Грейнджер
"— Естественно, я помню его, Малфой!","[['—', 'None'], ['естественно', 'ADVB'], [',', 'None'], ['я', 'NPRO'], ['помнить', 'VERB'], ['он', 'NPRO'], [',', 'None'], ['малфа', 'NOUN'], ['!', 'None']]",https://ficbook.net/readfic/4832476,Kolumnist,К чему приводят разговоры в комнате Грейнджер
"И раз уж ты сам поднял эту тему, я бы хотела…","[['и', 'CONJ'], ['раз', 'ADVB'], ['уж', 'ADVB'], ['ты', 'NPRO'], ['сам', 'ADJ'], ['поднять', 'VERB'], ['этот', 'ADJ'], ['тема', 'NOUN'], [',', 'None'], ['я', 'NPRO'], ['бы', 'PRCL'], ['хотела…', 'None']]",https://ficbook.net/readfic/4832476,Kolumnist,К чему приводят разговоры в комнате Грейнджер
"— Я не об этом, Грейнджер, — резко перебил её директорский поучительный монолог Драко и уже более мягко уточнил: — Я говорю про тот раз, когда я был здесь, в твоей комнате.","[['—', 'None'], ['я', 'NPRO'], ['не', 'PRCL'], ['о', 'PREP'], ['это', 'NPRO'], [',', 'None'], ['грейнджер', 'NOUN'], [',', 'None'], ['—', 'None'], ['резко', 'ADVB'], ['перебить', 'VERB'], ['её', 'ADJ'], ['директорский', 'ADJ'], ['поучительный', 'ADJ'], ['монолог', 'NOUN'], ['драко', 'NOUN'], ['и', 'CONJ'], ['уже', 'ADVB'], ['более', 'ADVB'], ['мягко', 'ADVB'], ['уточнить', 'VERB'], [':', 'None'], ['—', 'None'], ['я', 'NPRO'], ['говорить', 'VERB'], ['про', 'PREP'], ['тот', 'ADJ'], ['раз', 'ADVB'], [',', 'None'], ['когда', 'CONJ'], ['я', 'NPRO'], ['быть', 'VERB'], ['здесь', 'ADVB'], [',', 'None'], ['в', 'PREP'], ['твой', 'ADJ'], ['комната', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/4832476,Kolumnist,К чему приводят разговоры в комнате Грейнджер
— Оу…,"[['—', 'None'], ['оу…', 'None']]",https://ficbook.net/readfic/4832476,Kolumnist,К чему приводят разговоры в комнате Грейнджер
Это когда мы разошлись во мнениях и…,"[['это', 'PRCL'], ['когда', 'CONJ'], ['мы', 'NPRO'], ['разойтись', 'VERB'], ['в', 'PREP'], ['мнение', 'NOUN'], ['и…', 'None']]",https://ficbook.net/readfic/4832476,Kolumnist,К чему приводят разговоры в комнате Грейнджер
— И когда я почти увидел твою грудь.,"[['—', 'None'], ['и', 'CONJ'], ['когда', 'CONJ'], ['я', 'NPRO'], ['почти', 'ADVB'], ['увидеть', 'VERB'], ['твой', 'ADJ'], ['грудь', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/4832476,Kolumnist,К чему приводят разговоры в комнате Грейнджер
"Да, я про него, — он снова не дал ей договорить.","[['да', 'PRCL'], [',', 'None'], ['я', 'NPRO'], ['про', 'PREP'], ['оно', 'NPRO'], [',', 'None'], ['—', 'None'], ['он', 'NPRO'], ['снова', 'ADVB'], ['не', 'PRCL'], ['дать', 'VERB'], ['она', 'NPRO'], ['договорить', 'VERB'], ['.', 'None']]",https://ficbook.net/readfic/4832476,Kolumnist,К чему приводят разговоры в комнате Грейнджер
"Её лицо покраснело, но она сквозь зубы произнесла:  — Да, и его я помню.","[['её', 'ADJ'], ['лицо', 'NOUN'], ['покраснеть', 'VERB'], [',', 'None'], ['но', 'CONJ'], ['она', 'NPRO'], ['сквозь', 'PREP'], ['зуб', 'NOUN'], ['произнести', 'VERB'], [':', 'None'], ['—', 'None'], ['да', 'PRCL'], [',', 'None'], ['и', 'CONJ'], ['он', 'NPRO'], ['я', 'NPRO'], ['помнить', 'VERB'], ['.', 'None']]",https://ficbook.net/readfic/4832476,Kolumnist,К чему приводят разговоры в комнате Грейнджер
"Но если ты опять пришёл пререкаться, то я не намерена…","[['но', 'CONJ'], ['если', 'CONJ'], ['ты', 'NPRO'], ['опять', 'ADVB'], ['прийти', 'VERB'], ['пререкаться', 'VERB'], [',', 'None'], ['то', 'CONJ'], ['я', 'NPRO'], ['не', 'PRCL'], ['намерена…', 'None']]",https://ficbook.net/readfic/4832476,Kolumnist,К чему приводят разговоры в комнате Грейнджер
"— О каких подсказках ты говорила? — и он вновь это сделал, в который раз прервал её.","[['—', 'None'], ['о', 'PREP'], ['какой', 'ADJ'], ['подсказка', 'NOUN'], ['ты', 'NPRO'], ['говорить', 'VERB'], ['?', 'None'], ['—', 'None'], ['и', 'CONJ'], ['он', 'NPRO'], ['вновь', 'ADVB'], ['это', 'PRCL'], ['сделать', 'VERB'], [',', 'None'], ['в', 'PREP'], ['который', 'ADJ'], ['раз', 'ADVB'], ['прервать', 'VERB'], ['её', 'ADJ'], ['.', 'None']]",https://ficbook.net/readfic/4832476,Kolumnist,К чему приводят разговоры в комнате Грейнджер
— Что?,"[['—', 'None'], ['что', 'CONJ'], ['?', 'None']]",https://ficbook.net/readfic/4832476,Kolumnist,К чему приводят разговоры в комнате Грейнджер
"— Ты говорила, что судьба сталкивает людей, которым суждено быть вместе, помнишь?","[['—', 'None'], ['ты', 'NPRO'], ['говорить', 'VERB'], [',', 'None'], ['что', 'CONJ'], ['судьба', 'NOUN'], ['сталкивать', 'VERB'], ['человек', 'NOUN'], [',', 'None'], ['который', 'ADJ'], ['суждено', 'ADVB'], ['быть', 'VERB'], ['вместе', 'ADVB'], [',', 'None'], ['помнить', 'VERB'], ['?', 'None']]",https://ficbook.net/readfic/4832476,Kolumnist,К чему приводят разговоры в комнате Грейнджер
"Посылает какие-то знаки, чтобы они не ошиблись.","[['посылать', 'VERB'], ['какой-то', 'ADJ'], ['знак', 'NOUN'], [',', 'None'], ['чтобы', 'CONJ'], ['они', 'NPRO'], ['не', 'PRCL'], ['ошибиться', 'VERB'], ['.', 'None']]",https://ficbook.net/readfic/4832476,Kolumnist,К чему приводят разговоры в комнате Грейнджер
"— Да, я читала об этом.","[['—', 'None'], ['да', 'PRCL'], [',', 'None'], ['я', 'NPRO'], ['читать', 'VERB'], ['о', 'PREP'], ['это', 'NPRO'], ['.', 'None']]",https://ficbook.net/readfic/4832476,Kolumnist,К чему приводят разговоры в комнате Грейнджер
А почему ты спрашиваешь?,"[['а', 'CONJ'], ['почему', 'ADVB'], ['ты', 'NPRO'], ['спрашивать', 'VERB'], ['?', 'None']]",https://ficbook.net/readfic/4832476,Kolumnist,К чему приводят разговоры в комнате Грейнджер
"— Я… — он уже было хотел вывалить груду догадок и заставить её погрязнуть в этой ситуации наравне с ним, но вовремя передумал.","[['—', 'None'], ['я…', 'None'], ['—', 'None'], ['он', 'NPRO'], ['уже', 'ADVB'], ['быть', 'VERB'], ['хотеть', 'VERB'], ['вывалить', 'VERB'], ['груда', 'NOUN'], ['догадка', 'NOUN'], ['и', 'CONJ'], ['заставить', 'VERB'], ['её', 'ADJ'], ['погрязнуть', 'VERB'], ['в', 'PREP'], ['этот', 'ADJ'], ['ситуация', 'NOUN'], ['наравне', 'ADVB'], ['с', 'PREP'], ['они', 'NPRO'], [',', 'None'], ['но', 'CONJ'], ['вовремя', 'ADVB'], ['передумать', 'VERB'], ['.', 'None']]",https://ficbook.net/readfic/4832476,Kolumnist,К чему приводят разговоры в комнате Грейнджер
— А что это может быть?,"[['—', 'None'], ['а', 'CONJ'], ['что', 'CONJ'], ['это', 'PRCL'], ['мочь', 'VERB'], ['быть', 'VERB'], ['?', 'None']]",https://ficbook.net/readfic/4832476,Kolumnist,К чему приводят разговоры в комнате Грейнджер
Я про подсказки.,"[['я', 'NPRO'], ['про', 'PREP'], ['подсказка', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/4832476,Kolumnist,К чему приводят разговоры в комнате Грейнджер
"— Ну, в книгах указаны разные случаи.","[['—', 'None'], ['ну', 'PRCL'], [',', 'None'], ['в', 'PREP'], ['книга', 'NOUN'], ['указать', 'PRT'], ['разный', 'ADJ'], ['случай', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/4832476,Kolumnist,К чему приводят разговоры в комнате Грейнджер
"У одних проявлялись на коже имена их половинок после принятия специального зелья, у других была ментальная связь, третьи чувствовали эмоции и боль друг друга на расстоянии, у кого-то были одинаковые…","[['у', 'PREP'], ['один', 'ADJ'], ['проявляться', 'VERB'], ['на', 'PREP'], ['кожа', 'NOUN'], ['имя', 'NOUN'], ['они', 'NPRO'], ['половинка', 'NOUN'], ['после', 'PREP'], ['принятие', 'NOUN'], ['специальный', 'ADJ'], ['зелье', 'NOUN'], [',', 'None'], ['у', 'PREP'], ['другой', 'ADJ'], ['быть', 'VERB'], ['ментальный', 'ADJ'], ['связь', 'NOUN'], [',', 'None'], ['третий', 'ADJ'], ['чувствовать', 'VERB'], ['эмоция', 'NOUN'], ['и', 'CONJ'], ['боль', 'NOUN'], ['друг', 'NOUN'], ['друг', 'NOUN'], ['на', 'PREP'], ['расстояние', 'NOUN'], [',', 'None'], ['у', 'PREP'], ['кто-то', 'NPRO'], ['быть', 'VERB'], ['одинаковые…', 'None']]",https://ficbook.net/readfic/4832476,Kolumnist,К чему приводят разговоры в комнате Грейнджер
— Родимые пятна.,"[['—', 'None'], ['родимый', 'ADJ'], ['пятно', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/4832476,Kolumnist,К чему приводят разговоры в комнате Грейнджер
"— Да, родимые пятна, — она повторила его слова.","[['—', 'None'], ['да', 'PRCL'], [',', 'None'], ['родимый', 'ADJ'], ['пятно', 'NOUN'], [',', 'None'], ['—', 'None'], ['она', 'NPRO'], ['повторить', 'VERB'], ['он', 'NPRO'], ['слово', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/4832476,Kolumnist,К чему приводят разговоры в комнате Грейнджер
— Откуда ты знаешь?,"[['—', 'None'], ['откуда', 'ADVB'], ['ты', 'NPRO'], ['знать', 'VERB'], ['?', 'None']]",https://ficbook.net/readfic/4832476,Kolumnist,К чему приводят разговоры в комнате Грейнджер
"— А сны? — проигнорировав её вопрос, он задал свой.","[['—', 'None'], ['а', 'CONJ'], ['сон', 'NOUN'], ['?', 'None'], ['—', 'None'], ['проигнорировать', 'GRND'], ['её', 'ADJ'], ['вопрос', 'NOUN'], [',', 'None'], ['он', 'NPRO'], ['задать', 'VERB'], ['свой', 'ADJ'], ['.', 'None']]",https://ficbook.net/readfic/4832476,Kolumnist,К чему приводят разговоры в комнате Грейнджер
— Сны могут указывать на пару?,"[['—', 'None'], ['сон', 'NOUN'], ['мочь', 'VERB'], ['указывать', 'VERB'], ['на', 'PREP'], ['пар', 'NOUN'], ['?', 'None']]",https://ficbook.net/readfic/4832476,Kolumnist,К чему приводят разговоры в комнате Грейнджер
"Её глаза распахнулись, и она испуганно сглотнула, а потом писклявым голосом пробормотала, что о подобных случаях она упоминаний не видела, и вообще, людям снятся разные вещи, иногда совсем нелепые и невероятные.","[['её', 'ADJ'], ['глаз', 'NOUN'], ['распахнуться', 'VERB'], [',', 'None'], ['и', 'CONJ'], ['она', 'NPRO'], ['испуганно', 'ADVB'], ['сглотнуть', 'VERB'], [',', 'None'], ['а', 'CONJ'], ['потом', 'ADVB'], ['писклявый', 'ADJ'], ['голос', 'NOUN'], ['пробормотать', 'VERB'], [',', 'None'], ['что', 'CONJ'], ['о', 'PREP'], ['подобный', 'ADJ'], ['случай', 'NOUN'], ['она', 'NPRO'], ['упоминание', 'NOUN'], ['не', 'PRCL'], ['видеть', 'VERB'], [',', 'None'], ['и', 'CONJ'], ['вообще', 'ADVB'], [',', 'None'], ['человек', 'NOUN'], ['сниться', 'VERB'], ['разный', 'ADJ'], ['вещь', 'NOUN'], [',', 'None'], ['иногда', 'ADVB'], ['совсем', 'ADVB'], ['нелепый', 'ADJ'], ['и', 'CONJ'], ['невероятный', 'ADJ'], ['.', 'None']]",https://ficbook.net/readfic/4832476,Kolumnist,К чему приводят разговоры в комнате Грейнджер
